time,center_of_mass,eccentricity,variance_of_radius,mean_radius,rna_amount,c_light,c_dense,volume,velocity,aspect,smoothed_distance,smoothed_velocity,Mc,Mm,Chi,kp,kd,sigma,alpha,cplus,cminus
5879.19775390625,-0.0001519850442415,0.0619288224501271,0.0003920427571495,4.773300023582216,34.38390326451293,3.495396614074707,4.459696292877197,72.59696720101486,,1.0019231229369294,-0.0001519832482415543,8.048062501262061e-12,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
1349.1978759765625,0.0746838008320029,0.0743014228883503,0.0006664260314247,4.767112668192707,34.38302213759266,3.4955179691314697,4.460696220397949,72.44158724808348,-0.000267893872636,1.0027718328625257,0.07483319361887543,0.00023165713219515946,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
1099.1978759765625,0.1455716919612608,0.0785475594582977,0.0006513007998446,4.767043270208231,34.37960056148542,3.4955315589904785,4.460799217224121,72.42432280879734,-0.0004340397912883,1.003099207876068,0.151630399185746,0.0004555802204103364,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
959.1978759765624,0.2240517490525562,0.0785082656369107,0.0004234417949993,4.772411281866431,34.372551215176486,3.495511531829834,4.46005916595459,72.49338056663508,-0.0004849651855366,1.0030960934504751,0.22807816447496404,0.0006932921593749992,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
859.1978759765625,0.2992951474970142,0.1852049815499992,0.0007799732229188,4.773789043227064,34.3599276560754,3.495655059814453,4.459263801574707,72.45885168841305,-0.0010701437390339,1.0176046511720636,0.3036116958708007,0.0008572887768110212,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
779.1978759765625,0.3671101769804513,0.2112044381801015,0.0013504992003374,4.757086323225781,34.338707473380246,3.496222734451294,4.4595818519592285,72.0617695849536,-0.0008538013054405,1.023078702565013,0.377787442003384,0.0008950841341298747,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
689.1978759765625,0.4561200895277972,0.2464839417447853,0.002841472273115,4.729771266416813,34.2886516607166,3.4975831508636475,4.457511425018311,71.31939869588132,-0.0006135349470844,1.0318353442488233,0.45019090736414186,0.0006132696537700516,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
609.1978759765625,0.494206831765034,0.3171635352258235,0.0081604680524485,4.645634215174151,34.19666839322769,3.5012049674987797,4.45768404006958,68.9023771941877,-7.24344497053997e-05,1.0544398189049051,0.5324654413577948,0.0033203403480077907,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
589.1978759765625,0.4901434231738605,0.2960300373739347,0.0073696863416792,4.616860860531814,34.16261255918096,3.5024876594543457,4.456335544586182,68.14274186491197,0.0005587787323296,1.0469245936055351,0.6101126682711919,0.0043648990295548536,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
569.1978759765625,0.4703795552118496,0.2831808277738395,0.0060343752876602,4.59372257416019,34.123143485951466,3.5040242671966557,4.454713821411133,67.22772658173454,0.0010467224028809,1.0426805267248835,0.7067525271193102,0.005234561372109273,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
559.1978759765625,0.4539654368248845,0.3059968474143785,0.0076278313591967,4.571391246308425,34.101362991142004,3.505070209503174,4.455492973327637,66.4680912523715,0.0016414118386965,1.050384281362442,0.7607597320427129,0.005635963228886237,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
549.1978759765625,0.4396550402736587,0.3019452436695535,0.0060373830039132,4.540751129457321,34.07850474297011,3.5060513019561768,4.455395221710205,65.81204255862848,0.0014310396551225,1.0489599214415828,0.8194717916970349,0.006056080249226464,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
529.1978759765625,0.6815065405992096,0.8522999185625869,5.709574417083081,6.318737150178299,34.03333653247685,3.506364345550537,4.446518898010254,66.20912332745087,-0.0255575667552905,1.911850719387073,0.9489438374857558,0.006865987268076974,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
519.1978759765625,0.8997224015059694,0.8560627100744121,5.751825469713913,6.3777265181039,34.01130604581577,3.505389451980591,4.441558837890625,67.22772304612943,-0.0218215860906759,1.934715079045174,1.0192010823887816,0.007272891712704815,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
509.1979064941406,1.0468124529650509,0.8581359017120604,5.538883092937311,6.339882585667068,33.98909133352525,3.5049707889556885,4.439303874969482,67.67659703180794,-0.0147090500343665,1.94771321874364,1.094401434702944,0.00772075479429369,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
499.1979064941406,1.1760863930896608,0.8620412283294965,5.446408355366301,6.344836980668721,33.96650048576734,3.5046305656433105,4.43681001663208,68.09094065616503,-0.0129273940124609,1.9730163955220856,1.1736159549054856,0.008161697587823757,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
489.1979064941406,1.282962974763031,0.8649353652608892,5.322980927988713,6.322412237142855,33.94340259695598,3.5046353340148926,4.436755180358887,68.0909395416045,-0.010687658167337,1.9924951981922805,1.2576353864594192,0.00863809917506208,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
479.1979064941406,1.3792478354868287,0.8643102920737289,5.407540090347358,6.361148162295985,33.919689911232744,3.5045361518859863,4.435559749603272,68.24631817304083,-0.0096284860723797,1.9882337774467784,1.3463779384067274,0.009101282078861392,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
479.1979064941406,1.3792478354868287,0.8643102920737289,5.407540090347358,6.361148162295985,33.919689911232744,3.5045361518859863,4.435559749603272,68.24631817304083,-0.0096284860723797,1.9882337774467784,1.3463779384067274,0.009101282078861392,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
469.1979064941406,1.479280311550234,0.8647852318978178,5.243782461826258,6.344100753230165,33.895263576940046,3.504467010498047,4.434323787689209,68.38443254626853,-0.0100032476063405,1.9914688862709524,1.439661028036647,0.009597889792697795,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
459.1979064941406,1.5558715645274013,0.8666586884751659,5.112759848229362,6.305321201593613,33.87002702157753,3.5045948028564453,4.434534072875977,68.28084262102357,-0.0076591252977167,2.0044036306297057,1.5383357342606832,0.010108507638661599,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
449.1979064941406,1.6564336238283106,0.8695371905811229,4.944970139898336,6.272554820117546,33.843881726706265,3.5044798851013184,4.432561874389648,68.50527996624074,-0.0100562059300909,2.024834734796643,1.6418311808098789,0.010596597164860902,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
449.1979064941406,1.6564336238283106,0.8695371905811229,4.944970139898336,6.272554820117546,33.843881726706265,3.5044798851013184,4.432561874389648,68.50527996624074,-0.0100562059300909,2.024834734796643,1.6418311808098789,0.010596597164860902,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
439.1979064941406,1.7401337287266208,0.8722862232726768,5.0257687355273575,6.312576524687923,33.81672484704752,3.5044069290161133,4.430682182312012,68.6951845948777,-0.008370010489831,2.0450079712452376,1.7502676775579011,0.010463377159517256,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
429.1979064941406,1.836477285371426,0.8713221709004063,4.63310502337838,6.193925056796942,33.7884469038638,3.5044822692871094,4.429752349853516,68.71244717400936,-0.0096343556644805,2.0378577050781788,1.8510987240002241,0.009749525094054884,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
419.1979064941406,1.898627385328496,0.8712960937685889,4.884471797946813,6.288457605370578,33.758930359941004,3.504711627960205,4.4299397468566895,68.53980278725368,-0.0062150099957069,2.0376654436375863,1.945258179438999,0.009298079501854531,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
419.1979064941406,1.898627385328496,0.8712960937685889,4.884471797946813,6.288457605370578,33.758930359941004,3.504711627960205,4.4299397468566895,68.53980278725368,-0.0062150099957069,2.0376654436375863,1.945258179438999,0.009298079501854531,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
409.1979064941406,1.9982138780482823,0.8718633127992607,4.894106229045565,6.2774503419435606,33.728047794882244,3.504702568054199,4.427942752838135,68.69518191720839,-0.0099586492719786,2.0418610648674336,2.0370603140373147,0.009074005351046535,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
399.1979064941406,2.080021614547991,0.8753778461948454,4.649676483969979,6.235070390377781,33.695660545417134,3.5050344467163086,4.428567409515381,68.4189478810134,-0.0081807736499708,2.0685117057825058,2.1267382864599296,0.008927245051178104,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
389.1979064941406,2.1705320542525266,0.8779988291325882,4.623566974994598,6.246296578191562,33.66161699119614,3.505075216293335,4.426570415496826,68.5397980286371,-0.0090510439704535,2.089153457885176,2.2156052150608767,0.008894500125353824,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
379.1979064941406,2.255697818186824,0.878287891424888,4.594805059049944,6.229525508873878,33.62575106997191,3.505256175994873,4.425353527069092,68.50526190405259,-0.0085165763934297,2.0914718684745948,2.304628288967006,0.008933717577565142,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
379.1979064941406,2.255697818186824,0.878287891424888,4.594805059049944,6.229525508873878,33.62575106997191,3.505256175994873,4.425353527069092,68.50526190405259,-0.0085165763934297,2.0914718684745948,2.304628288967006,0.008933717577565142,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
369.1979064941406,2.3360413478102444,0.8787891781092615,4.461841695796511,6.189389728145612,33.58788046608451,3.505561828613281,4.424826622009277,68.33261602158576,-0.008034352962342,2.095512602256305,2.3942795666121794,0.009026546473178132,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
359.1979064941406,2.427459561305608,0.8814917471990834,4.443748213872309,6.199871718089877,33.54780483563718,3.5057637691497803,4.423181533813477,68.31534984913777,-0.0091418213495363,2.1177492837025524,2.4851592184305686,0.009107067167044292,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
349.1979064941406,2.5095639712575726,0.883819959736316,4.551601196770116,6.419783262379057,33.50530376124687,3.5061593055725098,4.422735214233398,68.07364764437145,-0.0082104409951965,2.137541433041285,2.5764209099530655,0.009254101820587113,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
339.1979064941406,2.594660808006753,0.8838599262940408,4.356677408805161,6.169502301276952,33.460134675536274,3.5065624713897705,4.421976089477539,67.84920966303926,-0.008509683674918,2.1378865125342834,2.6702412548423107,0.009447539706714025,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
339.1979064941406,2.594660808006753,0.8838599262940408,4.356677408805161,6.169502301276952,33.460134675536274,3.5065624713897705,4.421976089477539,67.84920966303926,-0.008509683674918,2.1378865125342834,2.6702412548423107,0.009447539706714025,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
329.1979064941406,2.698127469445665,0.8853840472538871,4.264017280703831,6.138964084331684,33.41203056572316,3.507028818130493,4.421313762664795,67.57297784312453,-0.0103466661438912,2.1511839628442315,2.765371704087346,0.00967128404591358,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
319.1979064941406,2.7829115102814663,0.8881464405166892,4.171782437708746,6.139040127807529,33.360697382433635,3.5074539184570312,4.419870853424072,67.38306884014828,-0.0084784040835801,2.175991819663838,2.8636669357605826,0.009893171897276398,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
309.1979064941406,2.88285514493137,0.8886442360024254,4.097795041476907,6.117739736785191,33.3058115765149,3.5078563690185547,4.417701244354248,67.26222088311323,-0.0099943634649903,2.180562656606227,2.963235142032874,0.010152456639064833,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
299.1979064941406,2.969645841541956,0.8913863326380437,4.098847162830245,6.086099975811037,33.247016971649806,3.508586168289185,4.417771816253662,66.74428769197107,-0.0086790696610585,2.206315610444778,3.0667160685418793,0.010517878446512752,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
299.1979064941406,2.969645841541956,0.8913863326380437,4.098847162830245,6.086099975811037,33.247016971649806,3.508586168289185,4.417771816253662,66.74428769197107,-0.0086790696610585,2.206315610444778,3.0667160685418793,0.010517878446512752,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
